TITLE:  GFZ low degree harmonics replacement time series for GRACE/GRACE-FO COST-G RL02 Level-2B products.
56658.0 2014.0000  -.484165329136E-03 -0.2694 0.6545  0.957135454873E-06 -0.4451 0.6470  -.415007785483E-09 -0.6620 0.4281  0.147627922028E-08  0.1858 0.3708
56717.0 2014.1616  -.484165352320E-03 -0.5012 0.5234  0.957250603690E-06  0.7064 0.5673  -.433347202071E-09 -0.8454 0.3428  0.148172536490E-08  0.2402 0.3056
56748.0 2014.2466  -.484165350486E-03 -0.4829 0.5716  0.957254584662E-06  0.7462 0.6168  -.417806729714E-09 -0.6900 0.3442  0.148057233393E-08  0.2287 0.3040
56778.0 2014.3288  -.484165314105E-03 -0.1191 0.4648  0.957275761183E-06  0.9579 0.5583  -.427480242839E-09 -0.7867 0.2957  0.147437208061E-08  0.1667 0.2716
56809.0 2014.4137  -.484165330571E-03 -0.2837 0.5195  0.957266250948E-06  0.8628 0.5756  -.422042632859E-09 -0.7323 0.3594  0.148747921047E-08  0.2978 0.3381
56870.0 2014.5808  -.484165427586E-03 -1.2539 0.5852  0.957113578295E-06 -0.6639 0.5618  -.430928009985E-09 -0.8212 0.3146  0.147131990491E-08  0.1362 0.2764
56901.0 2014.6658  -.484165443243E-03 -1.4105 0.6241  0.957136220096E-06 -0.4375 0.6406  -.389267926759E-09 -0.4046 0.3507  0.149192744744E-08  0.3423 0.3203
56931.0 2014.7479  -.484165426973E-03 -1.2478 0.5117  0.957107767563E-06 -0.7220 0.5247  -.414097523081E-09 -0.6529 0.3530  0.149771640563E-08  0.4001 0.3041
56962.0 2014.8329  -.484165385485E-03 -0.8329 0.6270  0.957124712946E-06 -0.5525 0.6163  -.388184043885E-09 -0.3937 0.3935  0.148649857039E-08  0.2880 0.3450
57035.0 2015.0329  -.484165402119E-03 -0.9992 0.8649  0.957156005145E-06 -0.2396 0.7493  -.403173515374E-09 -0.5436 0.4957  0.145858720079E-08  0.0088 0.4725
57054.0 2015.0849  -.484165406942E-03 -1.0474 0.7161  0.957205302438E-06  0.2533 0.6067  -.417289049047E-09 -0.6848 0.4312  0.147573053019E-08  0.1803 0.3836
57082.0 2015.1616  -.484165374015E-03 -0.7182 0.6731  0.957237891902E-06  0.5792 0.5790  -.433129534091E-09 -0.8432 0.3924  0.148326048113E-08  0.2556 0.3451
57113.0 2015.2466  -.484165338930E-03 -0.3673 0.5753  0.957246291700E-06  0.6632 0.6410  -.417997006086E-09 -0.6919 0.3302  0.150223440372E-08  0.4453 0.3214
57124.0 2015.2767  -.484165341911E-03 -0.3971 0.5419  0.957261174069E-06  0.8121 0.6605  -.425250110727E-09 -0.7644 0.3219  0.151968522335E-08  0.6198 0.3107
57202.0 2015.4904  -.484165364401E-03 -0.6220 0.5828  0.957133335613E-06 -0.4663 0.7667  -.449088976258E-09 -1.0028 0.3946  0.149180983157E-08  0.3411 0.3676
57235.0 2015.5808  -.484165415679E-03 -1.1348 0.7081  0.957146593056E-06 -0.3337 0.6378  -.425883967420E-09 -0.7707 0.3328  0.149117023565E-08  0.3347 0.3086
57266.0 2015.6658  -.484165422810E-03 -1.2061 0.6984  0.957113063120E-06 -0.6690 0.6841  -.436448898124E-09 -0.8764 0.4069  0.148919802186E-08  0.3150 0.3811
57367.0 2015.9425  -.484165343000E-03 -0.4080 0.5794  0.957145655969E-06 -0.3431 0.6977  -.423230525960E-09 -0.7442 0.4179  0.147505957288E-08  0.1736 0.3557
57388.0 2016.0000  -.484165316634E-03 -0.1444 0.7201  0.957161319710E-06 -0.1865 0.7372  -.434247939172E-09 -0.8544 0.3781  0.148816945121E-08  0.3047 0.3457
57416.0 2016.0765  -.484165301618E-03  0.0058 0.6269  0.957211462539E-06  0.3149 0.7285  -.395780647001E-09 -0.4697 0.3662  0.147397906057E-08  0.1628 0.3137
57448.0 2016.1639  -.484165335445E-03 -0.3325 0.5751  0.957193540342E-06  0.1357 0.7833  -.442688680365E-09 -0.9388 0.3888  0.146165218468E-08  0.0395 0.3291
57516.0 2016.3497  -.484165283533E-03  0.1866 0.6480  0.957256611964E-06  0.7664 0.7277  -.437383396851E-09 -0.8857 0.3778  0.149374726265E-08  0.3604 0.3366
57540.0 2016.4153  -.484165305381E-03 -0.0318 0.6497  0.957225153720E-06  0.4519 0.7256  -.415269642193E-09 -0.6646 0.3683  0.146483301721E-08  0.0713 0.3274
57570.0 2016.4973  -.484165413670E-03 -1.1147 0.7503  0.957166354084E-06 -0.1361 0.8463  -.428213681050E-09 -0.7940 0.3713  0.151204131686E-08  0.5434 0.3355
57608.0 2016.6011  -.484165437471E-03 -1.3527 0.6304  0.957182908038E-06  0.0294 1.0757  -.424263729775E-09 -0.7545 0.3988  0.150983375922E-08  0.5213 0.3587
57706.0 2016.8689  -.484165373825E-03 -0.7163 0.5367  0.957092405852E-06 -0.8756 0.8599  -.458046188685E-09 -1.0924 0.3948  0.153731589221E-08  0.7961 0.3624
57723.0 2016.9153  -.484165352490E-03 -0.5029 0.5435  0.957080345875E-06 -0.9962 0.9313  -.446382572163E-09 -0.9757 0.4160  0.149427113679E-08  0.3657 0.3786
57754.0 2017.0000  -.484165391360E-03 -0.8916 0.5303  0.957201090956E-06  0.2112 0.9076  -.426307014684E-09 -0.7750 0.3981  0.150185328057E-08  0.4415 0.3844
57829.0 2017.2055  -.484165397747E-03 -0.9555 0.4678  0.957153663186E-06 -0.2630 0.8885  -.471406409267E-09 -1.2260 0.3682  0.152015832550E-08  0.6246 0.3660
57844.0 2017.2466  -.484165367354E-03 -0.6516 0.4743  0.957273748456E-06  0.9378 0.8500  -.464609573199E-09 -1.1580 0.3229  0.149831158454E-08  0.4061 0.3146
57874.0 2017.3288  -.484165321469E-03 -0.1927 0.6633  0.957326374532E-06  1.4641 0.9463  -.490378641479E-09 -1.4157 0.3947  0.149646688650E-08  0.3876 0.3641
57896.0 2017.3890  -.484165329572E-03 -0.2737 0.3787  0.957244695136E-06  0.6473 0.7262  -.484816961335E-09 -1.3601 0.3402  0.151311652089E-08  0.5541 0.3206
58270.0 2018.4137  -.484165368125E-03 -0.6593 0.8593  0.957240539605E-06  0.6057 0.7267  -.448408299341E-09 -0.9960 0.3439  0.150354387569E-08  0.4584 0.3415
58300.0 2018.4959  -.484165443604E-03 -1.4141 0.9911  0.957219582878E-06  0.3961 0.8898  -.451537741583E-09 -1.0273 0.4072  0.153524071264E-08  0.7754 0.4254
58413.0 2018.8055  -.484165480170E-03 -1.7797 0.9021  0.957112003904E-06 -0.6796 0.9213  -.472696265587E-09 -1.2389 0.4594  0.154542381171E-08  0.8772 0.4229
58423.0 2018.8329  -.484165391662E-03 -0.8946 0.7601  0.957105546480E-06 -0.7442 0.6738  -.459081817250E-09 -1.1027 0.3842  0.152797744900E-08  0.7028 0.3699
58453.0 2018.9151  -.484165426905E-03 -1.2471 0.7951  0.957126725556E-06 -0.5324 0.7332  -.460530433850E-09 -1.1172 0.3905  0.152057797965E-08  0.6288 0.3622
58484.0 2019.0000  -.484165432999E-03 -1.3080 0.6367  0.957154657211E-06 -0.2531 0.5542  -.492202993401E-09 -1.4339 0.3575  0.151786657302E-08  0.6016 0.3596
58509.0 2019.0685  -.484165377032E-03 -0.7483 0.8306  0.957172343239E-06 -0.0762 0.6927  -.461244125369E-09 -1.1243 0.4689  0.151673411689E-08  0.5903 0.4637
58543.0 2019.1616  -.484165395243E-03 -0.9305 0.7478  0.957198725745E-06  0.1876 0.9387  -.495644561316E-09 -1.4683 0.3970  0.151860276109E-08  0.6090 0.3902
58574.0 2019.2466  -.484165359274E-03 -0.5708 0.7738  0.957285654842E-06  1.0569 0.9206  -.486961644159E-09 -1.3815 0.4108  0.153847080183E-08  0.8077 0.4084
58604.0 2019.3288  -.484165344487E-03 -0.4229 0.7317  0.957275902014E-06  0.9593 0.7166  -.479162042062E-09 -1.3035 0.3844  0.153233703874E-08  0.7463 0.3669
58635.0 2019.4137  -.484165354010E-03 -0.5181 0.8337  0.957177897016E-06 -0.0207 0.5884  -.480176287445E-09 -1.3137 0.4167  0.150797700546E-08  0.5027 0.4270
58665.0 2019.4959  -.484165456732E-03 -1.5453 0.7780  0.957156401013E-06 -0.2357 0.6243  -.491441308152E-09 -1.4263 0.3960  0.150227594551E-08  0.4457 0.3630
58696.0 2019.5808  -.484165520750E-03 -2.1855 0.8057  0.957101837655E-06 -0.7813 0.7368  -.468731534359E-09 -1.1992 0.4676  0.155077403188E-08  0.9307 0.4730
58727.0 2019.6658  -.484165528349E-03 -2.2615 0.9024  0.957118477388E-06 -0.6149 1.0448  -.457937525661E-09 -1.0913 0.4783  0.154835542193E-08  0.9065 0.4490
58757.0 2019.7479  -.484165492834E-03 -1.9064 0.8889  0.957078138232E-06 -1.0183 0.7699  -.477697848448E-09 -1.2889 0.4627  0.155104534723E-08  0.9334 0.4286
58788.0 2019.8329  -.484165442719E-03 -1.4052 0.8594  0.957076206187E-06 -1.0376 0.7249  -.484964930940E-09 -1.3615 0.4919  0.153659778177E-08  0.7890 0.4743
58818.0 2019.9151  -.484165457935E-03 -1.5574 0.9148  0.957113724153E-06 -0.6624 0.6596  -.476534851217E-09 -1.2772 0.4580  0.154500050697E-08  0.8730 0.4183
58849.0 2020.0000  -.484165446091E-03 -1.4389 0.9293  0.957151406465E-06 -0.2856 0.7439  -.496115952349E-09 -1.4731 0.4937  0.154285461947E-08  0.8515 0.4711
58880.0 2020.0847  -.484165432124E-03 -1.2993 1.0334  0.957176121037E-06 -0.0385 1.2422  -.492642288818E-09 -1.4383 0.5679  0.153248084599E-08  0.7478 0.5208
58909.0 2020.1639  -.484165418369E-03 -1.1617 0.8655  0.957239219657E-06  0.5925 1.0004  -.502365764858E-09 -1.5356 0.5121  0.151767511453E-08  0.5997 0.4850
58940.0 2020.2486  -.484165418287E-03 -1.1609 0.9477  0.957251789942E-06  0.7182 0.7985  -.523035475018E-09 -1.7422 0.4719  0.156545855611E-08  1.0776 0.4374
58970.0 2020.3306  -.484165367931E-03 -0.6573 0.7866  0.957225824777E-06  0.4586 0.7615  -.507339662754E-09 -1.5853 0.4940  0.154601353762E-08  0.8831 0.4738
59001.0 2020.4153  -.484165409042E-03 -1.0684 0.8885  0.957209554691E-06  0.2959 0.8806  -.502178627415E-09 -1.5337 0.4985  0.150320942973E-08  0.4551 0.4824
59031.0 2020.4973  -.484165521391E-03 -2.1919 0.9321  0.957152920608E-06 -0.2705 1.1409  -.507051486216E-09 -1.5824 0.4941  0.154647914735E-08  0.8878 0.4274
59062.0 2020.5820  -.484165581685E-03 -2.7949 1.0151  0.957072545982E-06 -1.0742 1.1876  -.503021033719E-09 -1.5421 0.5930  0.154635209921E-08  0.8865 0.5629
59093.0 2020.6667  -.484165579202E-03 -2.7700 1.0171  0.957035273804E-06 -1.4469 1.1013  -.488852900449E-09 -1.4004 0.5188  0.157825494341E-08  1.2055 0.4940
59123.0 2020.7486  -.484165528965E-03 -2.2677 1.1584  0.957039976044E-06 -1.3999 0.7547  -.492530825301E-09 -1.4372 0.6210  0.157973324641E-08  1.2203 0.5326
59154.0 2020.8333  -.484165522356E-03 -2.2016 1.2260  0.957063624958E-06 -1.1634 0.9310  -.490952393624E-09 -1.4214 0.5790  0.154799080184E-08  0.9029 0.5495
59184.0 2020.9153  -.484165524475E-03 -2.2228 1.1068  0.957137398678E-06 -0.4257 1.0734  -.493254253833E-09 -1.4444 0.6071  0.151747440053E-08  0.5977 0.5608
59215.0 2021.0000  -.484165540729E-03 -2.3853 1.1610  0.957159499102E-06 -0.2047 1.1447  -.529978918501E-09 -1.8117 0.6279  0.152314266761E-08  0.6544 0.5593
59246.0 2021.0849  -.484165488147E-03 -1.8595 1.1366  0.957216087125E-06  0.3612 0.9425  -.512475099777E-09 -1.6366 0.6030  0.153807712351E-08  0.8037 0.5809
59274.0 2021.1616  -.484165515189E-03 -2.1299 0.8323  0.957175726549E-06 -0.0424 0.7334  -.528272816459E-09 -1.7946 0.5151  0.154767649237E-08  0.8997 0.4863
59305.0 2021.2466  -.484165451033E-03 -1.4884 0.8583  0.957205950015E-06  0.2598 0.7144  -.520346483458E-09 -1.7154 0.4617  0.153401918098E-08  0.7632 0.4378
59335.0 2021.3288  -.484165454315E-03 -1.5212 0.9744  0.957197839079E-06  0.1787 0.8011  -.534543172988E-09 -1.8573 0.5001  0.153485413546E-08  0.7715 0.4809
59366.0 2021.4137  -.484165476721E-03 -1.7452 0.8690  0.957219362268E-06  0.3939 0.9043  -.516648898747E-09 -1.6784 0.4432  0.152419469085E-08  0.6649 0.4289
59396.0 2021.4959  -.484165584729E-03 -2.8253 1.5255  0.957097506489E-06 -0.8246 0.9962  -.519455795841E-09 -1.7065 0.6664  0.154805498692E-08  0.9035 0.6042
59427.0 2021.5808  -.484165565488E-03 -2.6329 0.9184  0.957044593515E-06 -1.3537 0.7361  -.506371080381E-09 -1.5756 0.5064  0.154440919886E-08  0.8671 0.4537
59458.0 2021.6658  -.484165580723E-03 -2.7853 0.7714  0.957016558470E-06 -1.6341 0.7416  -.505546609842E-09 -1.5674 0.4344  0.158232469521E-08  1.2462 0.4178
59488.0 2021.7479  -.484165595568E-03 -2.9337 0.9507  0.957053269556E-06 -1.2670 0.8432  -.523269841460E-09 -1.7446 0.5480  0.153973220531E-08  0.8203 0.5342
59519.0 2021.8329  -.484165527089E-03 -2.2489 1.1415  0.957104062289E-06 -0.7591 0.8529  -.510630330112E-09 -1.6182 0.5531  0.155565473457E-08  0.9795 0.5318
59549.0 2021.9151  -.484165509066E-03 -2.0687 1.0233  0.957159478353E-06 -0.2049 0.8817  -.549947880526E-09 -2.0114 0.5418  0.154771312602E-08  0.9001 0.5256
59580.0 2022.0000  -.484165540909E-03 -2.3871 0.8384  0.957173958987E-06 -0.0601 0.8525  -.540778415625E-09 -1.9197 0.5245  0.156927556469E-08  1.1157 0.4642
59611.0 2022.0849  -.484165536605E-03 -2.3441 0.6484  0.957159919984E-06 -0.2005 0.7288  -.563775005074E-09 -2.1496 0.4992  0.155960007632E-08  1.0190 0.4632
59639.0 2022.1616  -.484165504971E-03 -2.0277 0.7505  0.957199137714E-06  0.1917 0.8190  -.562884766771E-09 -2.1407 0.4857  0.158864301429E-08  1.3094 0.4333
59670.0 2022.2466  -.484165450139E-03 -1.4794 1.0923  0.957130470336E-06 -0.4950 0.8227  -.561096506466E-09 -2.1229 0.6807  0.155170716092E-08  0.9400 0.6237
59700.0 2022.3288  -.484165453074E-03 -1.5088 0.9202  0.957201109066E-06  0.2114 0.8239  -.569968211902E-09 -2.2116 0.5378  0.154049875178E-08  0.8280 0.4935
59731.0 2022.4137  -.484165515797E-03 -2.1360 0.8627  0.957185158443E-06  0.0519 0.7321  -.554299836361E-09 -2.0549 0.4780  0.153668115442E-08  0.7898 0.4536
59761.0 2022.4959  -.484165599141E-03 -2.9694 2.4828  0.957118223010E-06 -0.6174 0.8313  -.505385312038E-09 -1.5657 0.7238  0.154165374996E-08  0.8395 0.6743
59792.0 2022.5808  -.484165623771E-03 -3.2157 2.5893  0.957085698489E-06 -0.9427 1.4473  -.466580507181E-09 -1.1777 0.9763  0.157359583895E-08  1.1589 0.9044
59823.0 2022.6658  -.484165618123E-03 -3.1593 0.9415  0.957046854262E-06 -1.3311 1.0236  -.550770529173E-09 -2.0196 0.5394  0.157841587480E-08  1.2071 0.4934
59853.0 2022.7479  -.484165597057E-03 -2.9486 1.0745  0.957089804386E-06 -0.9016 1.1039  -.540451446599E-09 -1.9164 0.5791  0.157623466684E-08  1.1853 0.5044
59884.0 2022.8329  -.484165557247E-03 -2.5505 1.1242  0.957133620953E-06 -0.4635 0.9113  -.548773479507E-09 -1.9996 0.5712  0.154010405999E-08  0.8240 0.5253
59914.0 2022.9151  -.484165544803E-03 -2.4261 0.9829  0.957155914613E-06 -0.2405 0.7531  -.560589485597E-09 -2.1178 0.5509  0.155717233862E-08  0.9947 0.5186
59945.0 2023.0000  -.484165563774E-03 -2.6158 1.2881  0.957130448528E-06 -0.4952 0.9452  -.535271838587E-09 -1.8646 0.6935  0.151563397858E-08  0.5793 0.6797
59976.0 2023.0849  -.484165546147E-03 -2.4395 1.0779  0.957226870630E-06  0.4690 1.4531  -.539968461353E-09 -1.9116 0.5859  0.156930003216E-08  1.1160 0.5396
60004.0 2023.1616  -.484165519245E-03 -2.1705 0.9296  0.957167902423E-06 -0.1207 0.9891  -.571306441050E-09 -2.2250 0.5874  0.153290378023E-08  0.7520 0.5336
60035.0 2023.2466  -.484165535916E-03 -2.3372 1.0003  0.957131736694E-06 -0.4823 0.8246  -.575568733362E-09 -2.2676 0.5928  0.156855725100E-08  1.1085 0.5285
60065.0 2023.3288  -.484165508255E-03 -2.0606 0.8791  0.957173149121E-06 -0.0682 0.8293  -.575651539188E-09 -2.2684 0.4596  0.155701448211E-08  0.9931 0.4344
60096.0 2023.4137  -.484165512371E-03 -2.1017 0.8304  0.957169893256E-06 -0.1007 0.7342  -.552400880088E-09 -2.0359 0.4693  0.155613963189E-08  0.9844 0.4790
60126.0 2023.4959  -.484165580636E-03 -2.7844 1.0656  0.957126652594E-06 -0.5332 0.8843  -.594550939734E-09 -2.4574 0.5851  0.154489619386E-08  0.8719 0.5667
60157.0 2023.5808  -.484165659972E-03 -3.5777 1.0550  0.957089901427E-06 -0.9007 1.0174  -.544193141783E-09 -1.9538 0.5851  0.156418429836E-08  1.0648 0.5559
60188.0 2023.6658  -.484165622712E-03 -3.2051 1.1168  0.957030735096E-06 -1.4923 1.3094  -.549163476186E-09 -2.0035 0.6557  0.159617301417E-08  1.3847 0.5669
60218.0 2023.7479  -.484165585749E-03 -2.8355 1.0525  0.957058332404E-06 -1.2164 0.8938  -.532124322115E-09 -1.8331 0.6421  0.158385848313E-08  1.2616 0.5797
60249.0 2023.8329  -.484165590772E-03 -2.8857 0.9337  0.957093509348E-06 -0.8646 0.9004  -.544675511938E-09 -1.9586 0.6544  0.157032290612E-08  1.1262 0.6003
60279.0 2023.9151  -.484165569516E-03 -2.6732 1.0934  0.957101392514E-06 -0.7858 0.8799  -.545524350514E-09 -1.9671 0.6513  0.159510411553E-08  1.3740 0.5532
60310.0 2024.0000  -.484165583301E-03 -2.8110 1.1097  0.957111771985E-06 -0.6820 1.1732  -.562565740213E-09 -2.1376 0.6121  0.153977454704E-08  0.8207 0.5829
60341.0 2024.0847  -.484165519904E-03 -2.1771 1.3958  0.957293171012E-06  1.1320 1.6780  -.540225695426E-09 -1.9142 0.5483  0.156929365535E-08  1.1159 0.5191
60370.0 2024.1639  -.484165543166E-03 -2.4097 1.0802  0.957158413549E-06 -0.2155 0.8652  -.547981951907E-09 -1.9917 0.6393  0.155313204761E-08  0.9543 0.5526
60401.0 2024.2486  -.484165507865E-03 -2.0567 1.1160  0.957209131424E-06  0.2916 0.9696  -.601990149636E-09 -2.5318 0.7021  0.156269610970E-08  1.0499 0.6733
60431.0 2024.3306  -.484165522572E-03 -2.2037 1.0057  0.957231820702E-06  0.5185 1.3022  -.591084001916E-09 -2.4227 0.5674  0.156985874369E-08  1.1216 0.5337
60462.0 2024.4153  -.484165552654E-03 -2.5046 1.2188  0.957162956505E-06 -0.1701 0.9667  -.558726886956E-09 -2.0992 0.5883  0.154341500263E-08  0.8571 0.5420
60492.0 2024.4973  -.484165577129E-03 -2.7493 1.0334  0.957077216308E-06 -1.0275 1.2052  -.530655058552E-09 -1.8184 0.5986  0.156752833520E-08  1.0983 0.5218
60523.0 2024.5820  -.484165608372E-03 -3.0617 1.0810  0.957072880357E-06 -1.0709 1.5386  -.538318034714E-09 -1.8951 0.6892  0.160454690404E-08  1.4684 0.6554
60554.0 2024.6667  -.484165598225E-03 -2.9603 0.8253  0.956988419097E-06 -1.9155 1.1042  -.539953375667E-09 -1.9114 0.8018  0.158023696418E-08  1.2253 0.7516
60584.0 2024.7486  -.484165571294E-03 -2.6910 1.0081  0.957047191032E-06 -1.3278 1.5472  -.504388281713E-09 -1.5558 0.7758  0.160047600864E-08  1.4277 0.6917
60615.0 2024.8333  -.484165575977E-03 -2.7378 1.1729  0.957082616608E-06 -0.9735 1.6866  -.519095394841E-09 -1.7028 0.6662  0.160643298946E-08  1.4873 0.5896
60645.0 2024.9153  -.484165569658E-03 -2.6746 1.1632  0.957097997138E-06 -0.8197 1.2916  -.510560203689E-09 -1.6175 0.7391  0.156359407056E-08  1.0589 0.6418
60676.0 2025.0000  -.484165551058E-03 -2.4886 1.0081  0.957155447402E-06 -0.2452 1.1189  -.559346408220E-09 -2.1054 0.6167  0.159496503170E-08  1.3726 0.5649
60707.0 2025.0849  -.484165524598E-03 -2.2240 0.7989  0.957212362481E-06  0.3239 1.4296  -.554960893910E-09 -2.0615 0.6431  0.156943836758E-08  1.1174 0.6063
60735.0 2025.1616  -.484165581858E-03 -2.7966 0.9119  0.957145485146E-06 -0.3448 1.3136  -.610719049095E-09 -2.6191 0.6775  0.157769639220E-08  1.1999 0.6413
60766.0 2025.2466  -.484165557103E-03 -2.5490 0.8489  0.957229149806E-06  0.4918 1.2629  -.567173787530E-09 -2.1836 0.6458  0.157459722273E-08  1.1689 0.6147
60796.0 2025.3288  -.484165543464E-03 -2.4127 0.6691  0.957273396075E-06  0.9343 1.1066  -.614707392821E-09 -2.6590 0.5748  0.161357683733E-08  1.5587 0.4961
60827.0 2025.4137  -.484165532924E-03 -2.3073 0.7679  0.957255821165E-06  0.7585 1.1621  -.574598602520E-09 -2.2579 0.5838  0.157543164420E-08  1.1773 0.5858
60857.0 2025.4959  -.484165600436E-03 -2.9824 0.9731  0.957174993511E-06 -0.0497 1.4524  -.559705879517E-09 -2.1090 0.6034  0.158367909788E-08  1.2598 0.5674
60888.0 2025.5808  -.484165630577E-03 -3.2838 0.8878  0.957076850447E-06 -1.0312 1.0709  -.569877953535E-09 -2.2107 0.5681  0.158954354151E-08  1.3184 0.5488
60919.0 2025.6658  -.484165673298E-03 -3.7110 0.8812  0.957002381944E-06 -1.7759 1.0973  -.544127540806E-09 -1.9532 0.6431  0.162016630063E-08  1.6246 0.6474
60949.0 2025.7479  -.484165664407E-03 -3.6221 0.9969  0.957003062231E-06 -1.7691 1.6154  -.553404631648E-09 -2.0459 0.5867  0.161081288497E-08  1.5311 0.5898
60980.0 2025.8329  -.484165639433E-03 -3.3724 0.8890  0.957087096342E-06 -0.9287 1.7526  -.586127894419E-09 -2.3732 0.7416  0.160734559511E-08  1.4964 0.7158
61010.0 2025.9151  -.484165642392E-03 -3.4019 1.0674  0.957140521292E-06 -0.3945 1.0986  -.571764361233E-09 -2.2295 0.6853  0.158872485539E-08  1.3102 0.6421
